article_id,name,MK,TR,TK,IM,AB,JM,consensus,rater_pair,mismatch,mismatch_type,ApproximateTitle
10,other_data,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Child internalizing and externalizing behaviors: interplay between maternal depressive symptoms and child inhibitory control.
10,analysis,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Child internalizing and externalizing behaviors: interplay between maternal depressive symptoms and child inhibitory control.
10,robust_check,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Child internalizing and externalizing behaviors: interplay between maternal depressive symptoms and child inhibitory control.
10,materials,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Child internalizing and externalizing behaviors: interplay between maternal depressive symptoms and child inhibitory control.
10,replication,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Child internalizing and externalizing behaviors: interplay between maternal depressive symptoms and child inhibitory control.
10,coi,NA,NA,NA,NA,statement says no,statement says no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Child internalizing and externalizing behaviors: interplay between maternal depressive symptoms and child inhibitory control.
907,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal eating disorders and infant temperament: Findings from the norwegian mother and child cohort study.
907,study_type,NA,NA,NA,NA,Secondary analysis of MoBa data,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal eating disorders and infant temperament: Findings from the norwegian mother and child cohort study.
907,preregistered,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal eating disorders and infant temperament: Findings from the norwegian mother and child cohort study.
907,synthesised,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal eating disorders and infant temperament: Findings from the norwegian mother and child cohort study.
907,other_data,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal eating disorders and infant temperament: Findings from the norwegian mother and child cohort study.
907,analysis,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal eating disorders and infant temperament: Findings from the norwegian mother and child cohort study.
907,robust_check,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal eating disorders and infant temperament: Findings from the norwegian mother and child cohort study.
907,materials,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal eating disorders and infant temperament: Findings from the norwegian mother and child cohort study.
907,replication,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal eating disorders and infant temperament: Findings from the norwegian mother and child cohort study.
907,coi,NA,NA,NA,NA,no statement,no statement,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal eating disorders and infant temperament: Findings from the norwegian mother and child cohort study.
866,major_issue,NA,NA,NA,NA,no issues,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,major,"Maternal seafood consumption and infant birth weight, length and head circumference in the Norwegian Mother and Child Cohort Study."
866,study_type,NA,NA,NA,NA,Secondary analysis of MoBa data,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,study type,"Maternal seafood consumption and infant birth weight, length and head circumference in the Norwegian Mother and Child Cohort Study."
866,preregistered,NA,NA,NA,NA,No,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,"Maternal seafood consumption and infant birth weight, length and head circumference in the Norwegian Mother and Child Cohort Study."
866,synthesised,NA,NA,NA,NA,No,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,"Maternal seafood consumption and infant birth weight, length and head circumference in the Norwegian Mother and Child Cohort Study."
866,other_data,NA,NA,NA,NA,no,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,"Maternal seafood consumption and infant birth weight, length and head circumference in the Norwegian Mother and Child Cohort Study."
866,analysis,NA,NA,NA,NA,no,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,"Maternal seafood consumption and infant birth weight, length and head circumference in the Norwegian Mother and Child Cohort Study."
866,robust_check,NA,NA,NA,NA,no,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,"Maternal seafood consumption and infant birth weight, length and head circumference in the Norwegian Mother and Child Cohort Study."
866,materials,NA,NA,NA,NA,no,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,"Maternal seafood consumption and infant birth weight, length and head circumference in the Norwegian Mother and Child Cohort Study."
866,replication,NA,NA,NA,NA,no,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,"Maternal seafood consumption and infant birth weight, length and head circumference in the Norwegian Mother and Child Cohort Study."
866,coi,NA,NA,NA,NA,statement says no,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,"Maternal seafood consumption and infant birth weight, length and head circumference in the Norwegian Mother and Child Cohort Study."
728,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal alcohol consumption in the Norwegian Mother and Child Cohort Study (MoBa) : research opportunities.
728,study_type,NA,NA,NA,NA,no empirical data,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,study type,Maternal alcohol consumption in the Norwegian Mother and Child Cohort Study (MoBa) : research opportunities.
728,preregistered,NA,NA,NA,NA,NA,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Maternal alcohol consumption in the Norwegian Mother and Child Cohort Study (MoBa) : research opportunities.
728,synthesised,NA,NA,NA,NA,NA,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Maternal alcohol consumption in the Norwegian Mother and Child Cohort Study (MoBa) : research opportunities.
728,other_data,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Maternal alcohol consumption in the Norwegian Mother and Child Cohort Study (MoBa) : research opportunities.
728,analysis,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Maternal alcohol consumption in the Norwegian Mother and Child Cohort Study (MoBa) : research opportunities.
728,robust_check,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Maternal alcohol consumption in the Norwegian Mother and Child Cohort Study (MoBa) : research opportunities.
728,materials,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Maternal alcohol consumption in the Norwegian Mother and Child Cohort Study (MoBa) : research opportunities.
728,replication,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Maternal alcohol consumption in the Norwegian Mother and Child Cohort Study (MoBa) : research opportunities.
728,coi,NA,NA,NA,NA,no statement,no statement,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal alcohol consumption in the Norwegian Mother and Child Cohort Study (MoBa) : research opportunities.
90,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Urinary metabolic biomarkers of diet quality in European children are associated with metabolic health.
90,study_type,NA,NA,NA,NA,Unclear,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,study type,Urinary metabolic biomarkers of diet quality in European children are associated with metabolic health.
90,preregistered,NA,NA,NA,NA,NA,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Urinary metabolic biomarkers of diet quality in European children are associated with metabolic health.
90,synthesised,NA,NA,NA,NA,NA,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Urinary metabolic biomarkers of diet quality in European children are associated with metabolic health.
90,other_data,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Urinary metabolic biomarkers of diet quality in European children are associated with metabolic health.
90,analysis,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Urinary metabolic biomarkers of diet quality in European children are associated with metabolic health.
90,robust_check,NA,NA,NA,NA,NA,sensitivity,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Urinary metabolic biomarkers of diet quality in European children are associated with metabolic health.
90,materials,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Urinary metabolic biomarkers of diet quality in European children are associated with metabolic health.
90,replication,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Urinary metabolic biomarkers of diet quality in European children are associated with metabolic health.
90,coi,NA,NA,NA,NA,statement says no,statement says yes,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,other,Urinary metabolic biomarkers of diet quality in European children are associated with metabolic health.
275,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal fibre and gluten intake during pregnancy and risk of childhood celiac disease: the MoBa study.
275,study_type,NA,NA,NA,NA,Secondary analysis of MoBa data,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal fibre and gluten intake during pregnancy and risk of childhood celiac disease: the MoBa study.
275,preregistered,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal fibre and gluten intake during pregnancy and risk of childhood celiac disease: the MoBa study.
275,synthesised,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal fibre and gluten intake during pregnancy and risk of childhood celiac disease: the MoBa study.
275,other_data,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal fibre and gluten intake during pregnancy and risk of childhood celiac disease: the MoBa study.
275,analysis,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal fibre and gluten intake during pregnancy and risk of childhood celiac disease: the MoBa study.
275,robust_check,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal fibre and gluten intake during pregnancy and risk of childhood celiac disease: the MoBa study.
275,materials,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal fibre and gluten intake during pregnancy and risk of childhood celiac disease: the MoBa study.
275,replication,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal fibre and gluten intake during pregnancy and risk of childhood celiac disease: the MoBa study.
275,coi,NA,NA,NA,NA,statement says no,statement says no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Maternal fibre and gluten intake during pregnancy and risk of childhood celiac disease: the MoBa study.
953,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Pelvic girdle pain in pregnancy: the impact of parity.
953,study_type,NA,NA,NA,NA,Secondary analysis of MoBa data,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Pelvic girdle pain in pregnancy: the impact of parity.
953,preregistered,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Pelvic girdle pain in pregnancy: the impact of parity.
953,synthesised,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Pelvic girdle pain in pregnancy: the impact of parity.
953,other_data,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Pelvic girdle pain in pregnancy: the impact of parity.
953,analysis,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Pelvic girdle pain in pregnancy: the impact of parity.
953,robust_check,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Pelvic girdle pain in pregnancy: the impact of parity.
953,materials,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Pelvic girdle pain in pregnancy: the impact of parity.
953,replication,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Pelvic girdle pain in pregnancy: the impact of parity.
953,coi,NA,NA,NA,NA,no statement,no statement,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Pelvic girdle pain in pregnancy: the impact of parity.
596,major_issue,NA,NA,NA,NA,other,other,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Novel application of statistical methods for analysis of multiple toxicants identifies DDT as a risk factor for early child behavioral problems.
577,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Exercise in pregnancy: an association with placental weight?.
577,study_type,NA,NA,NA,NA,Secondary analysis of MoBa data,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Exercise in pregnancy: an association with placental weight?.
577,preregistered,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Exercise in pregnancy: an association with placental weight?.
577,synthesised,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Exercise in pregnancy: an association with placental weight?.
577,other_data,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Exercise in pregnancy: an association with placental weight?.
577,analysis,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Exercise in pregnancy: an association with placental weight?.
577,robust_check,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Exercise in pregnancy: an association with placental weight?.
577,materials,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Exercise in pregnancy: an association with placental weight?.
577,replication,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Exercise in pregnancy: an association with placental weight?.
577,coi,NA,NA,NA,NA,statement says no,statement says no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Exercise in pregnancy: an association with placental weight?.
993,major_issue,NA,NA,NA,NA,not a full article,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,major,How does weight gain during pregnancy affect risk of urinary incontinence?
993,study_type,NA,NA,NA,NA,NA,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,study type,How does weight gain during pregnancy affect risk of urinary incontinence?
993,preregistered,NA,NA,NA,NA,NA,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,How does weight gain during pregnancy affect risk of urinary incontinence?
993,synthesised,NA,NA,NA,NA,NA,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,How does weight gain during pregnancy affect risk of urinary incontinence?
993,other_data,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,How does weight gain during pregnancy affect risk of urinary incontinence?
993,analysis,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,How does weight gain during pregnancy affect risk of urinary incontinence?
993,robust_check,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,How does weight gain during pregnancy affect risk of urinary incontinence?
993,materials,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,How does weight gain during pregnancy affect risk of urinary incontinence?
993,replication,NA,NA,NA,NA,NA,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,How does weight gain during pregnancy affect risk of urinary incontinence?
993,coi,NA,NA,NA,NA,NA,statement says no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,How does weight gain during pregnancy affect risk of urinary incontinence?
304,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Neonatal thyroid-stimulating hormone and association with attention-deficit/hyperactivity disorder.
304,study_type,NA,NA,NA,NA,Secondary analysis of MoBa data,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Neonatal thyroid-stimulating hormone and association with attention-deficit/hyperactivity disorder.
304,preregistered,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Neonatal thyroid-stimulating hormone and association with attention-deficit/hyperactivity disorder.
304,synthesised,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Neonatal thyroid-stimulating hormone and association with attention-deficit/hyperactivity disorder.
304,other_data,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Neonatal thyroid-stimulating hormone and association with attention-deficit/hyperactivity disorder.
304,analysis,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Neonatal thyroid-stimulating hormone and association with attention-deficit/hyperactivity disorder.
304,robust_check,NA,NA,NA,NA,sensitivity,sensitivity,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Neonatal thyroid-stimulating hormone and association with attention-deficit/hyperactivity disorder.
304,materials,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Neonatal thyroid-stimulating hormone and association with attention-deficit/hyperactivity disorder.
304,replication,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Neonatal thyroid-stimulating hormone and association with attention-deficit/hyperactivity disorder.
304,coi,NA,NA,NA,NA,no statement,no statement,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Neonatal thyroid-stimulating hormone and association with attention-deficit/hyperactivity disorder.
956,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Unplanned Pregnancy in Women With Anorexia Nervosa.
956,study_type,NA,NA,NA,NA,Secondary analysis of MoBa data,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Unplanned Pregnancy in Women With Anorexia Nervosa.
956,preregistered,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Unplanned Pregnancy in Women With Anorexia Nervosa.
956,synthesised,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Unplanned Pregnancy in Women With Anorexia Nervosa.
956,other_data,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Unplanned Pregnancy in Women With Anorexia Nervosa.
956,analysis,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Unplanned Pregnancy in Women With Anorexia Nervosa.
956,robust_check,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Unplanned Pregnancy in Women With Anorexia Nervosa.
956,materials,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Unplanned Pregnancy in Women With Anorexia Nervosa.
956,replication,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Unplanned Pregnancy in Women With Anorexia Nervosa.
956,coi,NA,NA,NA,NA,no statement,no statement,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Unplanned Pregnancy in Women With Anorexia Nervosa.
437,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Language difficulties and internalizing problems: Bidirectional associations from 18 months to 8 years among boys and girls.
437,study_type,NA,NA,NA,NA,Secondary analysis of MoBa data,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Language difficulties and internalizing problems: Bidirectional associations from 18 months to 8 years among boys and girls.
437,preregistered,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Language difficulties and internalizing problems: Bidirectional associations from 18 months to 8 years among boys and girls.
437,synthesised,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Language difficulties and internalizing problems: Bidirectional associations from 18 months to 8 years among boys and girls.
437,other_data,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Language difficulties and internalizing problems: Bidirectional associations from 18 months to 8 years among boys and girls.
437,analysis,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Language difficulties and internalizing problems: Bidirectional associations from 18 months to 8 years among boys and girls.
437,robust_check,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Language difficulties and internalizing problems: Bidirectional associations from 18 months to 8 years among boys and girls.
437,materials,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Language difficulties and internalizing problems: Bidirectional associations from 18 months to 8 years among boys and girls.
437,replication,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Language difficulties and internalizing problems: Bidirectional associations from 18 months to 8 years among boys and girls.
437,coi,NA,NA,NA,NA,no statement,no statement,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Language difficulties and internalizing problems: Bidirectional associations from 18 months to 8 years among boys and girls.
223,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,study_type,NA,NA,NA,NA,Secondary analysis of MoBa data,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,preregistered,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,synthesised,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,other_data,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,analysis,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,robust_check,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,materials,NA,NA,NA,NA,freely available,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,other,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,materials_location,NA,NA,NA,NA,Supplementary materials hosted by the journal,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,materials_access,NA,NA,NA,NA,Yes,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,mismatch higher up,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,replication,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
223,coi,NA,NA,NA,NA,statement says no,statement says no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,Associations between poor gross and fine motor skills in pre-school and peer victimization concurrently and longitudinally with follow-up in school age – results from a population-based study.
192,major_issue,NA,NA,NA,NA,no issues,no issues,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,"Associations Between Language Difficulties, Peer Victimization, and Bully Perpetration From 3 Through 8 Years of Age: Results From a Population-Based Study."
192,study_type,NA,NA,NA,NA,Secondary analysis of MoBa data,Secondary analysis of MoBa data,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,"Associations Between Language Difficulties, Peer Victimization, and Bully Perpetration From 3 Through 8 Years of Age: Results From a Population-Based Study."
192,preregistered,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,"Associations Between Language Difficulties, Peer Victimization, and Bully Perpetration From 3 Through 8 Years of Age: Results From a Population-Based Study."
192,synthesised,NA,NA,NA,NA,No,No,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,"Associations Between Language Difficulties, Peer Victimization, and Bully Perpetration From 3 Through 8 Years of Age: Results From a Population-Based Study."
192,other_data,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,"Associations Between Language Difficulties, Peer Victimization, and Bully Perpetration From 3 Through 8 Years of Age: Results From a Population-Based Study."
192,analysis,NA,NA,NA,NA,no,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,match,match,"Associations Between Language Difficulties, Peer Victimization, and Bully Perpetration From 3 Through 8 Years of Age: Results From a Population-Based Study."
192,robust_check,NA,NA,NA,NA,sensitivity,no,add consensus exactly as states in one of your two columns. Please do not add new categories.,JM & AB,mismatch,other,"Associations Between Language Difficulties, Peer Victimization, and Bully Perpetration From 3 Through 8 Years of Age: Results From a Population-Based Study."
